company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,language,cleaned_pros,cleaned_cons,sentiment_label
apple,Lyon (France)," Oct 6, 2017",Former Employee - Family Room Specialist,Apple Inc,- Prime Sportive 400 euro (avantage pour les sportif et garder une bonne forme) - Prime d'habillement 300 euro (rare selon les employeurs) - Cumule de formation dans des domaines très variés (2 semaine/année) - Opportunité d'évolution assez fréquent si l'on se montre mobile et non sédentaire. - Remise sur les produits Apple (mais bon ça reste chère ! c'est Apple) - Très bon ambiance et bon cadre de travail ! -,"- Salaire reste minime quand on commence. - Le système est très indirecte pour faire remonté un avis ou feedback. - Ne conviens pas au mentalité trop française (système qui efface la hiérarchie très américain, ce n'est pas un avantage ni un inconvénient)","Considérer les efforts par en s'appuyant sur les autres employés et ne pas se fié à un instinct qui est juste observateur sur le terrain et pas tout les jours autant acteur, car les remarque sont parfois plus représentative. Commencer les remarques et les retour par des questions, cela ouvre le dialogue, une affirmation ou quelque chose de brute ne servira parfois à rien dès le départ.",4.0,4.0,5.0,3.0,3.0,4.0,3,es,prime sportive euro avantage pour sportif et garder une bonne forme prime dhabillement euro rare selon employeurs cumule formation dans de domaines trs variés semaineannée opportunité dévolution assez fréquent si lon montre mobile et non sédentaire remise sur produits apple mais bon reste chre cest apple trs bon ambiance et bon cadre travail,salaire reste minime quand on commence systme est trs indirecte pour faire remonté avis ou feedback ne conviens pa au mentalité trop franaise systme qui efface hiérarchie trs américain ce nest pa avantage inconvénient,NEU
apple,Paris (France)," Oct 4, 2017",Current Employee - Technical Expert,Positivité,"Bon cadre de travail, bonne dynamique",jusqu'à present je n'ai pas encore trouver de réelle inconvenient,none,5.0,5.0,5.0,5.0,4.0,5.0,0,es,bon cadre travail bonne dynamique,jusqu present je nai pa encore trouver réelle inconvenient,POS
apple,Lyon (France)," Sep 28, 2017",Current Employee - Manager,Bonne entreprise pour les jeunes diplomés,La proximité de la hierarchie,Autonomie parfois un peu restreinte dans les prises de décisions,none,4.0,4.0,3.0,3.0,5.0,2.0,0,es,proximité hierarchie,autonomie parfois peu restreinte dans prises décisions,NEU
apple,none," Sep 25, 2017",Former Employee - Anonymous Employee,très bonne expérience,"beaucoup de formations innovations et initiatives valorisées par l'entreprise avantages mutuelle, sport, etc..",site isolé lorsqu'on travaille en irlande,none,4.0,3.0,5.0,4.0,4.0,4.0,0,es,beaucoup formation innovation et initiative valorisées par lentreprise avantages mutuelle sport etc,site isolé lorsquon travaille irlande,POS
apple,none," Sep 13, 2017",Current Employee - Anonymous Employee,Entreprise people care,La ou les meilleurs managers se croisent ! La meilleure école de management et du dealing with ambiguity. Un plaisir de retrouver les collègues chaque jour.,Il faut être ouvert aux changements et être flexible. Tout va très vite. Avoir une bonne résistance physique et mentale.,none,5.0,none,none,none,none,none,0,es,ou meilleurs manager croisent meilleure école management et du dealing with ambiguity plaisir retrouver collgues chaque jour,il faut tre ouvert aux changements et tre flexible tout va trs vite avoir une bonne résistance physique et mentale,NEU
apple,none," Aug 25, 2017",Current Employee - Anonymous Employee,Great,Equipe constituée de forts talents. Produits et services incroyables.,Aucun. Sauf pour ceux qui ne pensent pas être capables de toujours se remettre en cause pour progresser.,Gardez le cap,5.0,3.0,5.0,4.0,5.0,5.0,0,es,equipe constituée fort talent produits et service incroyables,aucun sauf pour ceux qui ne pensent pa tre capables toujours remettre cause pour progresser,POS
apple,Paris (France)," Jun 25, 2017",Current Employee - Manager,Belle expérience !,"Entreprise très ouverte, très humaine. La diversité est très riche et permet de superbes découvertes. Les réels talents peuvent s'exprimer et faire autre chose que leur métier de base.",Le quotidien du métier de manager n'est pas forcément très ludique. Le métier s'oriente vers de l'opérationnel pure et ne développe pas systématiquement les talents ou les forces des managers.,Écoutez vos collaborateurs et osez les développer !,4.0,4.0,4.0,4.0,4.0,4.0,6,es,entreprise trs ouverte trs humaine diversité est trs riche et permet superbes découvertes réels talent peuvent sexprimer et faire autre chose leur métier base,quotidien du métier manager nest pa forcément trs ludique métier soriente vers lopérationnel pure et ne développe pa systématiquement talent ou force de manager,POS
apple,none," Jun 14, 2017",Current Employee - Anonymous Employee,5 jaar al!,Gezellige omgeving en goede arbeidsvoorwaarden,Doorgroeien gaat moeilijker dan gezegd,Wees transparanter over doorgroeien,4.0,4.0,4.0,3.0,5.0,4.0,1,es,gezellige omgeving goede arbeidsvoorwaarden,doorgroeien gaat moeilijker dan gezegd,NEU
apple,"Montreal, QC (Canada)"," Jun 13, 2017",Current Employee - Business Expert,Enrichissant !,"On se sent supporté dans notre développement par nos pairs et l'équipe de gestion, plusieurs possibilités s'offrent à nous en termes de poste","Il faut savoir gérer l'ambiguïté dans tout les sens du mot, les priorités peuvent changer à tout moment et il faut savoir si adapter",Continuez l'encadrement et l'aide que vous offrez au employés pour leurs développement,5.0,4.0,5.0,4.0,5.0,4.0,0,es,on sent supporté dans notre développement par pair et léquipe gestion plusieurs possibilités soffrent nous termes poste,il faut savoir gérer lambiguté dans tout sen du mot priorités peuvent changer tout moment et il faut savoir si adapter,NEU
apple,none," Jun 8, 2017",Former Employee - Anonymous Employee,Un expérience professionnelle à vivre,"Cohésion d'équipe, liberté de proposition, travail enrichissant","Horaires irréguliers, salaires bas et part time",none,5.0,2.0,5.0,4.0,2.0,5.0,0,es,cohésion déquipe liberté proposition travail enrichissant,horaires irréguliers salaires ba et part time,NEU
apple,none," Jun 18, 2017",Current Employee - Anonymous Employee,Des opportunités mais d'importants manquements aux ressources humaines,"Opportunités, ambiance de travail sympathique, valeurs du personnel, lieu où l'on apprend beaucoup","Fortes Inégalités salariales homme/femmes, gestion des ressources humaine à la tête du client","Meilleures gestion des ressources, application de grilles salariales, ajouter un responsable des ressources humaines, et un chef opérationnel",3.0,3.0,2.0,3.0,2.0,3.0,0,es,opportunités ambiance travail sympathique valeurs du personnel lieu lon apprend beaucoup,fortes inégalités salariales hommefemmes gestion de ressources humaine tte du client,POS
apple,Paris (France)," Mar 20, 2017",Current Employee - Mac Genius,Excellent,"Bon salaire, avantage en nature et possibilité d'evoluer.",Le travail peut être exténuant et il y une rigidité dans la forme de comment les employés doivent se comporter.,La communication peut être meilleure,5.0,4.0,4.0,4.0,5.0,4.0,1,es,bon salaire avantage nature et possibilité devoluer,travail peut tre exténuant et il une rigidité dans forme comment employés doivent comporter,POS
apple,none," Mar 7, 2017",Former Employee - Anonymous Employee,Bonne expérience,"Atmosphère de travail agréable, bonne esprit d'équipe entre les membres",Environnement stimulant qui requiert une forte concentration dans les heures de fortes afflurences,"Pas de conseil à ajouter, les team managers sont toujours là pour répondre à nos questions et nos besoins, j'ai gardé de bon contact avec les M.e",4.0,none,none,none,none,none,0,es,atmosphre travail agréable bonne esprit déquipe membres,environnement stimulant qui requiert une forte concentration dans heures fortes afflurences,NEU
apple,Paris (France)," Feb 8, 2017",Former Employee - Anonymous Employee,Specialiste,"Beaucoup d'avantage sociaux, une ambiance dynamique, une équipe jeune, beaucoup d'entraide venant de ses collègues et beaucoup de formation","Apple store d'opera, beaucoup de travail et manque de communication clair de la part de la direction","Plus de reconnaissance et de possibilités, concrète, d'évolution pour vos employés Simplifier la communication, et la rendre plus fluide et moins archaïque",4.0,4.0,5.0,2.0,3.0,5.0,3,es,beaucoup davantage sociaux une ambiance dynamique une équipe jeune beaucoup dentraide venant s collgues et beaucoup formation,apple store dopera beaucoup travail et manque communication clair part direction,POS
apple,Paris (France)," Jan 13, 2017",Former Employee - Family Room Specialist,Family Room Specialist,"Bonne ambiance de travail dans l'ensemble, équipe dynamique. Quelques avantages pour les employés tels que des réductions sur les produits de la marque.",Journées parfois physiquement intenses. Pression psychologique forte du fait du contact direct et constant avec des clients mécontents. Une culture du chiffre omniprésente.,Même si cela est parfois peut-être compliqué il serait judicieux pour la direction de faire prévaloir l'aspect humain et être plus à l'écoute de son personnel.,4.0,4.0,4.0,3.0,3.0,3.0,6,es,bonne ambiance travail dans lensemble équipe dynamique quelques avantages pour employés tels de réductions sur produits marque,journées parfois physiquement intenses pression psychologique forte du fait du contact direct et constant avec de client mécontents une culture du chiffre omniprésente,POS
apple,"Quebec, QC (Canada)"," Jan 24, 2017",Current Employee - Technical Specialist,Super emploi étudiant et plus,"Superbe ambiance de travail, équipe de travail très soudée. Lorsqu'on a une question sur quoique ce soit, on se sent backé par nos collègues qui se feront toujours un plaisir de nous répondre. Et n'importe quelle est la question du client, un de nos collègues aura toujours la réponse (les ressources sont incroyables). L'équipe de management est très ouverte et à l'écoute, si on a des questions ou problèmes ils seront toujours là pour nous aider. Avantages sociaux et sur les produits très intéressants. Les horaires pour les temps partiels sont flexibles et s'ajustent très bien à nos cours (lorsqu'on est étudiant).",Pas trouvé à date.,none,5.0,5.0,5.0,5.0,5.0,5.0,1,es,superbe ambiance travail équipe travail trs soudée lorsquon une question sur quoique ce soit on sent backé par collgues qui feront toujours plaisir nous répondre et nimporte quelle est question du client collgues aura toujours réponse ressources sont incroyables léquipe management est trs ouverte et lécoute si on de question ou problmes il seront toujours l pour nous aider avantages sociaux et sur produits trs intéressants horaires pour temp partiels sont flexibles et sajustent trs bien cours lorsquon est étudiant,pa trouvé date,NEU
apple,Aix-en-Provence (France)," Dec 20, 2016",Current Employee - Specialist,"Donner beaucoup, recevoir peu","Se former à la relation client, bénéficier de remises (qui devraient être plus importante)",Une hiérarchie bloquante. Système par acoquinage pour evoluer.,Une véritable écoute. Moins de promesses veines,3.0,4.0,3.0,2.0,3.0,2.0,1,es,former relation client bénéficier remise qui devraient tre plus importante,une hiérarchie bloquante systme par acoquinage pour evoluer,NEU
